Temperature (°C),Pressure (Pa),Gas Flow Rate (m³/s),Material Feed Rate (kg/s),Slag Viscosity Index,Scaffold Likelihood (0-1),Slag Removal Required (0/1)
1697.114453552205,155054.70159166626,15.804606702572865,51.09251136447736,1.9696752555488435,0.2060564860950931,0
1791.1272456051595,160602.0990749888,25.95309589458623,45.731734232186575,1.737325395952765,0.15505208566984016,0
1688.957817501449,177596.60038911077,34.78351593192829,60.69337161715348,1.259336875144765,0.152552629522405,0
1760.4431797502377,153924.15967178767,32.58473257874186,68.6254348461517,4.050610235024564,0.06086384140706602,1
1652.016493806011,144910.36374292502,28.892433685239382,43.050265614833876,2.70976768342624,0.15772871349968176,0
1683.5906975550786,149744.25687808005,29.888498581409735,68.20232398305984,3.5065747332470334,0.13295281089723968,1
1759.8430617934562,132309.2409511088,26.55557228712297,68.17306203738326,3.9103733732189734,0.08428736508470204,1
1786.9233289997705,143052.86868910943,31.02379441200892,69.54085102156628,3.717266661254214,0.10139910083669737,1
1758.5684140594985,145907.17561886896,33.82939139740307,72.18480214871687,2.882002876358729,0.11351806266550307,0
1744.2175858805879,144759.11602065407,21.920566062947636,82.02013924659616,2.5515941158069193,0.08782277386666515,0
1734.9448152205355,151523.54872033722,31.49823843918674,56.439079513809446,2.503839638562655,0.12050497443804832,0
1676.0739004816287,141775.80067617798,34.662174354773335,61.09571580077858,3.5601951877202254,0.06268927024187518,1
1714.0077895802647,161210.30667324472,27.924498555183153,55.83561566751975,2.9791774197674936,0.16427838331148634,0
1726.9680614520107,150002.07064918196,33.50350306060292,60.01976844755811,4.3965289919540425,0.10330315467983825,1
1802.8561113109458,149906.99678861385,44.07327222236276,75.32873355636312,4.498807937306848,0.04144813516648843,1
1767.1809144784231,146721.05283487082,29.47828603506554,46.54985516069331,1.6822415120260739,0.09427049458491506,0
1661.8479922318634,151551.90683858978,31.966535250026617,51.38950327834424,1.5449346061829026,0.0903443371326976,0
1766.2041984697398,158250.98264667633,26.309714581693044,73.77180936504561,3.521603704143998,0.13439497894231914,1
1730.745885979184,141328.697842891,30.90625581301025,70.2003650690209,2.2049029922491177,0.1035765978287304,0
1716.153899984702,143418.83510924742,32.301358124911516,56.36868353182922,1.0742828750603954,0.1166002511712662,0
1780.5838144420434,146962.73971223336,30.97421170135069,68.5440200112072,4.554570677451821,0.07047184129775191,1
1801.5499761247975,136541.29076526786,24.901523401455716,63.412158424920335,1.907603068975233,0.11872867902951811,0
1796.56400595581,141807.42140278502,31.031808856627254,75.00274609000988,4.717122606743237,0.06635735124055087,1
1708.0391238388681,145237.7912645534,37.31097969358818,60.745095938267724,3.8697378035130146,0.08415990073333941,1
1734.5393812074392,158743.89180712728,32.24317882257264,70.25632113872582,4.050613959645937,0.11243916514221891,1
1766.5631715701782,152625.61329001925,34.80993594535921,86.4201191049262,1.8058459831726417,0.09320416651493997,0
1798.777256356118,151935.89911367543,28.814940149936863,65.98099155047467,1.9367777024672517,0.12794033608004254,0
1726.0412881077355,158508.97962167973,33.749501197118555,60.49328165794844,3.085071015296263,0.09221984968506211,0
1740.7170511668091,148626.28211600604,31.396339191082628,67.2244698522098,1.6883994105994486,0.09149348754996002,0
1694.6832512996987,153904.6484992889,25.24544635156384,56.34719141796115,2.221726770732129,0.16161050416267567,0
1690.1896687959666,148967.78247067504,31.592605023994373,83.87967705524733,2.285849911791218,0.1654567958429936,0
1790.62629111971,152653.62349399627,25.04151668279845,61.80071037695981,1.6385197330110564,0.11517929655073623,0
1817.8120014285412,144172.41342388417,26.83559862557604,57.27066679774487,1.820731333580643,0.14051651108269123,0
1746.3994939209833,125611.82841723571,30.946641536461872,51.64310994979964,4.154207368033026,0.09997904174541965,1
1800.1766448946012,148657.20837813697,31.48622136690062,70.97220191606438,1.6687834181890735,0.08789292568408874,0
1768.0818012523816,164227.4813609994,24.053837674614353,68.67187412827738,1.11382956737569,0.1602022735118336,0
1717.7440122697437,159262.15402241593,35.26992885591438,55.02645628585907,3.5174197705157537,0.09889735672453019,1
1768.0697802754207,159653.9748459117,32.86003139150237,65.76451345122423,4.9039324775698,0.11162629705880299,1
1826.9018283232986,162361.30721806217,26.47635782194558,44.91444031787144,2.3248552584924855,0.10748097959438063,0
1748.2086980445024,150886.5759096144,22.312076017754123,61.849705750731566,1.4746228127850092,0.1516358168729206,0
1828.2321827907003,151973.15707405595,29.275477104592845,64.52756352076695,3.281549301470123,0.13044848840448975,0
1619.0127447955128,143823.4810456565,27.770281430694197,77.07329809559224,4.625416844382585,0.13182066748942944,1
1791.0951252187613,146839.2714397295,30.565702285265115,52.291811972713106,4.136247119313915,0.08826176406866207,1
1754.3523534119086,156157.71149771143,28.18441669422217,47.21647371197676,3.490063473650864,0.09878244168599004,0
1735.0496324767066,162038.84437168817,19.96271569627495,51.04572039074958,2.2602259864303975,0.19798294390544582,0
1754.5880388267751,148605.53724319002,28.058265308494207,46.634314996850804,3.16752069310488,0.12356237193624271,0
1650.6215542699554,145498.10735148587,28.471904444658435,73.36657357758983,1.3649793652170215,0.13725535110750617,0
1739.0164056081244,150005.279588566,33.1683051238703,75.48639295024037,3.71578169712268,0.09507839115130653,1
1767.8556285755874,156012.06748929113,26.50900162694475,63.20216577948829,3.9003840755906034,0.13166006132451258,1
1823.8947022370758,135561.4518386646,38.39337336686283,72.21294945685148,4.860126491639676,0.033220365957759526,1
1724.0864890863177,127038.19046862761,20.441797246741217,61.339583805802356,2.0415894349802866,0.12026944040019726,0
1709.5753198553407,144494.63150508417,36.55583748901312,59.04888352299234,1.0738256761720906,0.0851156830323742,0
1724.9121478207733,137792.8757408584,28.878405145609477,56.66962380946239,3.1824338577086024,0.10426534514756708,0
1795.7701058851037,144918.5980235269,34.29792436171778,56.89609008622435,3.827162017587258,0.09187359350910418,1
1766.4375554829842,148522.1968118253,30.399007420293664,44.52198443690969,4.161629903531952,0.11697984959893731,1
1723.5119898116482,145467.51590976986,35.697777680127345,62.64254763607339,1.7749557320992424,0.08542538282899477,0
1775.6633716556678,164524.67534470744,28.063190177235946,59.596660897859564,2.0470114761480946,0.1751859975023618,0
1754.853877467402,153267.4476460232,24.50689787411094,67.45360724077875,3.0503637010691853,0.15369230713577242,0
1798.4322495266445,153004.74359610828,37.10252143635532,60.9352349643861,2.3224032398800074,0.09698807140458723,0
1714.8973453061324,156222.07144043403,29.432596770589296,58.37296298430908,4.44204594634978,0.14869567486912125,1
1733.6168926701116,138611.6688221923,31.107792368121054,51.288069699923696,2.895040614954881,0.051441771057620565,0
1730.394592343392,160391.1178742027,36.17375957022398,60.721532368217616,4.198314576408012,0.13341148507782405,1
1676.824252593394,149242.3571346454,24.840223789527826,67.38237230816162,3.322479041929415,0.15778105700015654,0
1764.8060138532287,156704.80617241212,32.97745448819629,48.566610089161394,4.092360566468448,0.10628174102252008,1
1763.0527636089944,139281.42766959846,27.050526217685544,60.874737536807395,2.3306919461212954,0.10817400029831215,0
1750.255672832123,134462.41233983936,29.33915322177814,62.33042951529484,4.325666487721245,0.0777654771236159,1
1738.2706433312426,158178.8965802503,30.361394826921444,52.819352163817356,2.0982892622040863,0.13452373540086163,0
1679.2314628974793,153764.09526097515,22.498890692765322,54.12143695092,3.184395232013163,0.16338835000689203,0
1728.967733861732,140979.4844564249,26.105814785897827,62.306108487662144,1.8560284526954969,0.14467340669261503,0
1732.8642741736614,141303.36918725306,36.7553644620657,48.66578981707377,2.9021060865047734,0.06334208524834126,0
1709.8861365389191,161254.3478441477,34.43095594292398,63.499237152493926,2.2727008380348126,0.11523070498449706,0
1741.9357144166995,138105.88107132673,29.686802113363825,51.046456263408004,2.066813722548857,0.07379530665727398,0
1770.202542840727,166426.72953255964,31.215617292564467,70.62853693033216,4.86794007211215,0.13960025267508805,1
1844.3092950605264,140993.79265352132,28.52878747181771,83.378277453883,1.6402964219469225,0.08200846618532431,0
1758.728890641592,156383.91925608384,36.78291692913991,51.392431982981805,4.149303349829581,0.09693952347962027,1
1762.8775195361382,146713.81524251014,28.99823711102918,65.34207862374674,4.93665983793286,0.08717202729573727,1
1746.2777042116916,156031.87431082342,31.15921046067424,52.732580951179806,1.0796059349603113,0.08767464628912128,0
1654.0614392350478,144558.85997885806,35.73015072071033,70.40954173797789,3.79610965616838,0.10946343259553372,1
1748.674306227539,148372.07093927707,26.113142575770468,47.34741590914785,2.0116472222251485,0.15870268968034718,0
1753.0115104970514,150409.19175395722,37.79394592248447,64.80586758427712,1.1619512973132178,0.053068703823431325,0
1873.1621056242643,139978.12544218526,22.347692951283115,51.27011033110647,2.611558315826523,0.13171608539312285,0
1740.3819517609438,157408.24345420126,38.14821065556399,57.930154109016314,4.7408712406835,0.09465816686507421,1
1765.0773671166805,144867.86433528416,28.136622080240127,49.68974724852693,1.0470603774679907,0.10764201839918097,0
1748.2644115147377,147714.0008465998,28.78650626087359,68.22350470895753,3.3515427677191267,0.10647839357923167,0
1691.5660981190233,140056.50625391488,20.549949144085286,51.63019645560413,3.0055859143812973,0.12678138186914759,0
1807.141140725751,124376.6634120469,27.726026413111537,65.51964259331828,4.49353665748419,0.07809247989559036,1
1787.5966516343387,148089.72237399832,24.80096734486558,56.55901971737667,1.3360068580825026,0.10976331788633198,0
1789.5515973521524,174126.15421612916,26.961768273132638,58.855276282011374,3.7261041195466014,0.15045943421380506,1
1704.5306272602631,157846.04287898022,29.3134451710556,61.477559074001285,3.720438793733109,0.16283072928535575,1
1820.139715546805,149807.39620265606,34.78895807236453,52.38175328341151,3.676320067449133,0.03297540422335368,1
1679.907446860386,147371.09170791734,31.038016757003128,62.10367113540887,4.769337979740148,0.08910328170235919,1
1779.3428546900136,150224.65892812045,31.53838326700557,75.3033456435441,4.292350116027522,0.097559002978548,1
1859.5227812904989,155471.1911517521,24.522403055772187,52.219052141672854,1.167890904974024,0.1293153602821156,0
1700.4731837434656,138191.87184691156,25.596229551986347,71.71810143273845,2.8843314028180527,0.13297899295740345,0
1721.6851135198615,161143.2169466887,38.993625091756556,74.98097633487784,2.591812224805334,0.09086106018670422,0
1754.9825682543822,157153.81315441243,26.323994826183768,51.83845010971956,2.2405888843632082,0.1945494034871443,0
1724.82621729419,157181.85725707933,38.28104126028648,45.449453949094476,2.805346900616389,0.08719410271386209,0
1672.4668284466934,154384.75738809726,28.784694005595668,63.01960900171765,2.53677673970391,0.1421136145944884,0
1753.4281487403014,150196.1665769399,30.01143968071752,54.52592477233127,2.7293355995146613,0.09603836418893931,0
1696.8848143136947,156728.6123596682,35.35182580114965,78.68603219163002,4.91704746243457,0.11495502846558585,1
1773.679621531759,155918.14133741378,36.35946210969328,60.34807540499832,1.354531898998323,0.09891829138435687,0
1704.02878828831,146459.59289058976,29.44593719860456,51.97800591964821,4.688923479354919,0.14375386380674843,1
1827.496720250877,144263.98227103098,28.058784732392304,48.528404889882886,2.920946853884107,0.06157417552857686,0
1710.8373353831882,151018.56295261986,29.720397757388934,70.8990495909083,3.4949689819981646,0.12080589650538398,0
1733.8969241897162,165490.20151495188,31.689787641160592,54.28816025915813,4.3207318664707755,0.14799130599285465,1
1790.6758608684836,137608.929243461,34.45651843434878,60.43828799460428,2.441852116597022,0.06700745178994791,0
1688.4567841783023,135324.7473424756,30.02114929497076,69.55802745112481,2.7216876323518675,0.09856052532161264,0
1761.3729967302065,151647.60841236517,33.09443149011577,55.157416480691694,2.638073921114856,0.1083282895822419,0
1815.3571377141213,150508.8770185602,38.1917986613547,59.540711712598394,2.4989240901430394,0.04004019844330053,0
1669.6258382719386,151733.41664370408,31.906548061323925,59.8343159017748,4.70211728658758,0.15768574205917105,1
1759.2316929266153,152439.531979085,31.55826428002389,66.83324511516092,4.315719564772048,0.12713238138598532,1
1762.9941397124212,147767.97745365195,22.405445874549663,65.90744335510325,1.4359999594519044,0.11586163486514683,0
1789.0911435888656,164898.63438602083,16.84634931585468,57.79886268745172,1.4324934099083841,0.17679067533321674,0
1688.152464456096,133990.96021523484,31.94187864615084,60.636490614965176,2.7114780594119647,0.06529597608355336,0
1683.9771693457863,141715.02975219753,29.52587884359564,56.282209884765116,1.3946295069312362,0.1283657723679009,0
1776.097078280845,148967.45239850951,27.42608662542629,45.223875930805555,3.4763723810844787,0.09108564677132701,0
1764.8492336616594,133568.1118884583,31.217651020931722,62.57600857398129,1.5747664290469356,0.06321517357268157,0
1762.5246425172938,148241.4559556793,29.697981354015457,78.92191760833067,3.0894930558672042,0.11645593244029334,0
1767.3224104748488,166614.70165728018,35.63890125316949,51.16280859308937,1.028879788014871,0.11188097573907202,0
1715.9987639210754,150208.8648829596,30.43055434129489,52.26970290397297,2.266385393650587,0.12444301739343004,0
1761.6126848580502,152307.00905718683,26.265383574649164,51.29272228356258,3.7087628946906217,0.11156787479964014,1
1764.653623664934,137398.3523482742,34.95083119479644,67.24591778723122,2.9361557609113937,0.07077623027427758,0
1714.2824290986816,143836.38591960524,28.91434462526899,64.4848545419644,4.913077943995953,0.10226620358867519,1
1843.2887255572377,146248.03619676063,32.63268341836154,58.414623075835436,4.496415184264843,0.062018080424445315,1
1773.6916460455893,146822.84903243766,27.612946469035997,50.81980938361035,2.436283116172605,0.11691268876641775,0
1690.4348251398676,162816.43795003768,26.75086557251282,60.92376791639924,1.1819461658890984,0.17133140618316134,0
1782.8276804316915,155576.91060725125,30.42084115092848,44.353778726641956,4.382505200460075,0.11382229573224908,1
1701.2659164886338,138885.4204306297,30.064143217718424,61.43426566857493,4.644937241258686,0.08712110921097369,1
1789.3542301871225,152465.04778432005,32.399135176834164,68.71524386087934,4.282509573676148,0.0896048739137048,1
1807.9297789503703,154982.21748496784,28.656771233451288,47.48800863366322,1.5117997636790594,0.11474180588182739,0
1708.9658840824145,161401.49038521267,20.81820108114801,44.674817231703365,4.991660537649151,0.16396879968073996,1
1798.168806462216,165805.40686568373,27.836130582058058,75.7943789169486,2.0343368862110953,0.1336372998792556,0
1770.639046346825,139849.0580817213,33.969092335719075,53.88240360495415,3.8968196512334803,0.07494649047879794,1
1791.1030079997245,141891.42488789663,28.513119603784467,71.35947845943822,4.632139505342886,0.06789276768003297,1
1844.8396491326973,137424.22141085385,28.76808298742726,58.460023348021686,1.9427484573228377,0.09292974863328186,0
1737.7305941998566,147659.8014089302,34.93188252952969,58.38045183058672,4.633034218708264,0.11161980687224465,1
1712.3131917821256,154663.58374446334,26.440133863705388,64.38412699496645,2.237926316779468,0.12414518870566663,0
1705.5242785187238,159873.34516589102,22.285983908785504,51.1600114325356,4.905652889536224,0.20908809381917634,1
1709.2094857517282,149240.48976357476,29.196844402372527,61.32497143495645,2.1250400815218984,0.12232275430311218,0
1746.1449145292947,146801.52476745157,27.579130243756314,56.185105851759076,4.813743299031341,0.127541460866939,1
1767.0575987408322,151517.5799224874,25.16876840123373,46.795065565949685,1.2141786035706996,0.12549389711103318,0
1763.8345399665009,141648.57098369976,29.123107720506546,63.37482074726399,3.837088046679252,0.11518386491777681,1
1791.3591624518012,170895.38721694774,32.45752823623392,57.36692193122084,3.128444535348015,0.13978522301674892,0
1750.6500945938953,133923.38972881943,29.953557192160922,58.429751715552925,2.9115083084909226,0.06413340471640834,0
1822.676703857866,151847.40578895726,31.53490536343119,47.89839056585842,1.89397725702336,0.0670470687969863,0
1736.7671583381023,170236.0621922964,39.06703849257711,75.91400367762805,3.822383159105968,0.08173909363299722,1
1886.0084583294808,150067.99844559998,28.28560569221218,68.76714186386116,1.7632379657852284,0.09096468937642399,0
1781.2833673882503,148099.60964998507,31.391743173223347,69.64155884171979,3.211367183939073,0.10536908982238555,0
1707.142122179186,146425.54577189573,27.453933187004328,56.94555297558318,2.012981452161003,0.1418152086395622,0
1696.4553750969444,148196.08318237594,25.768201400565136,42.7081711049658,4.822485519125424,0.14107769369554254,1
1774.1236207621594,163728.4847467653,27.07546173291115,79.52917382489511,1.1145247753426113,0.1254088265251477,0
1738.8268607337075,127881.38088670492,27.606207142391558,59.38902491994132,1.7989131204449462,0.06938351491754953,0
1785.7000247046046,165334.33701296325,31.797378987735627,52.51200203979946,1.969242425549791,0.14830374569033572,0
1773.6618812286772,135760.42847549854,41.74537893350379,64.16801574483114,2.6562713030712657,0.009685920684307217,0
1746.3585543671563,147333.47670765585,26.4197828186208,71.67120788003297,1.9309209674802141,0.12884675334404816,0
1707.6603140965797,145707.5557970134,27.91687347192269,59.76949443914534,2.965396361075141,0.10340265603877069,0
1674.2576387657068,155885.5326977072,29.68438493444376,72.78575167939374,4.489862093034156,0.15151639194094962,1
1727.6742523966489,134018.75648116253,31.978994243548737,70.82999938516869,3.848253685636683,0.06707028741183761,1
1792.8199397161736,154621.72666081943,31.317754059773925,49.23618812597942,3.319847922140444,0.1253839523692411,0
1760.7046872065102,170243.09623286853,36.420478969740586,53.262098943405235,1.3560127119307186,0.13367877993954283,0
1687.7130610644006,136368.2599540719,17.86803964732396,69.57537163279767,3.7759684335571024,0.15155393747392584,1
1758.6590462925592,151897.06167610397,18.06535064902164,32.873874361895616,1.6656571372437594,0.1712693279870067,0
1769.2658689864418,143380.17822203392,27.520609139949254,58.50544306835011,4.145469543846792,0.09581851869689856,1
1705.8071281899433,154258.87206193036,35.486500937718546,45.69168798375328,2.0002270340406128,0.07624479345688197,0
1757.6862552972764,150191.4777741575,22.17175984197202,55.23446198566475,2.6681949132836036,0.13295374392319148,0
1752.9104359223,143585.1309095569,14.961838301531214,57.01179910970796,2.4018808092717117,0.17809780788529916,0
1692.8514851084688,154878.72284871075,32.85589703109604,56.41755622092492,4.435255658699427,0.12877027922941575,1
1767.8893680174142,168043.48109786742,31.21828611851357,54.477387478873915,1.5061778348536325,0.1409941476706662,0
1778.0392263184117,148090.96208272703,24.548957966002853,49.02856350371186,3.2625795295391544,0.12289266667666415,0
1804.1525621587639,157197.57942148182,25.07230199639535,82.91911266818687,1.568246437772249,0.15665684043571562,0
1802.6901026017451,137067.27042128835,25.15128140182663,78.67462004161351,3.8191833445287466,0.09897644627422603,1
1681.1165316021454,140435.63623181992,30.5526765873697,48.37934179743717,4.620312511177925,0.12189383318817396,1
1703.1087480042438,154724.06277880378,26.868423619084965,75.82116751303568,2.7384306154690137,0.1138533178170714,0
1775.751763360433,164841.16028535966,32.4703195948776,56.00534509527147,2.9523690410599035,0.04494477672385622,0
1775.6892975456105,153556.1334878566,15.726866685478045,61.2918747333171,4.7096913459310485,0.19023136971868196,1
1775.7523843153024,146869.41969476847,25.715740674361005,59.36726040103084,3.0839655545974285,0.09272672686447654,0
1942.6365745327362,149992.91405423355,24.36973019544475,53.40251358746034,2.9503937521982437,0.0882289994437982,0
1778.5445255346583,137495.92266030284,28.71829660813754,69.83852343606146,3.3133164108172166,0.08072229007576129,0
1806.77828200903,156045.15326355366,27.309761207549307,61.25886530576658,3.7569189454518077,0.15559494203541405,1
1797.70008817466,158823.3306232341,33.989218899478836,55.234485767807584,1.4275335003481255,0.10627547576428113,0
1782.56956256529,145479.0966716692,20.703316141699712,46.95410556199528,4.284442110966064,0.1451164025294908,1
1734.2365377679828,145299.57852240498,30.22745738165376,51.064049862808794,2.742020109813037,0.12264255878721894,0
1787.9484610246634,152658.78229652048,32.791682116058524,43.586198843979034,1.2893940395899421,0.10174199049336327,0
1711.3587392731215,145632.80263959404,39.28323718280977,60.122235484151695,4.144730676792852,0.057856194687090204,1
1738.1590696629996,149338.67385374178,27.591170144532626,48.033344077156045,2.5077998867450884,0.14761124817416174,0
1725.731822608545,170997.21789166515,31.622293021762584,57.34439487481459,1.4014699803802158,0.13025501246461565,0
1754.0937069693161,147529.74299254004,20.980686037188175,73.7010185361037,3.535116158173002,0.1580975728074814,1
1865.7329283336753,146416.5984797878,18.04021897843488,71.99299572921586,4.520525413734567,0.10524747410125615,1
1656.6367403704126,143524.5819436484,34.2238718789085,59.677231058973824,4.551014037655945,0.10584949655047109,1
1784.3130095187257,157441.91971499936,29.97219853175965,59.1291527385685,4.830653899235893,0.12280438722697763,1
1669.3642064405174,148187.75826781898,35.892563448992114,78.79874549421008,4.470821839066752,0.1331007469188413,1
1726.4034067105283,143506.26961678575,23.132985555151254,65.20756120358712,1.008563677381901,0.10844728191134756,0
1804.4475298483683,163213.0403227301,32.599510697643765,56.721935401234774,2.520964665653561,0.10029890117807307,0
1753.2140009547732,164196.03004513637,39.34408920271927,45.73981882879548,4.274170319622012,0.10982176236946599,1
1696.1127611035347,143995.76434261294,32.09852804178633,63.93873218164743,2.465012023993897,0.1101770433283567,0
1714.2348145370015,131334.60048639384,31.382907527955243,68.29323772582862,3.4061940255188246,0.08080206072551116,0
1783.9798874467338,160075.1368983692,30.04278040412175,53.683484754863564,3.425267789498128,0.10481868585527546,0
1713.481668414143,143153.70174239995,22.145592714370437,62.912027551380326,2.460101216155292,0.13539265584758337,0
1760.8229294790988,157906.2559916277,36.77786467855174,56.36426705084971,4.6178957091251505,0.11661827638518715,1
1752.2785919951907,130298.96182288164,26.94571180097467,58.159676008009974,3.0129133815444704,0.0867695327670137,0
1717.4199826197091,158925.97338299308,32.522416281915085,35.12177942437668,2.859136823750003,0.1333920636243729,0
1857.1972044662664,137888.2807071922,22.18482846714373,57.782185962838646,4.9900549826475835,0.09824935138656957,1
1781.6959511159005,157307.64119066525,24.1027016774611,69.69369302408055,2.9740014562904666,0.1250160759100546,0
1648.7428706671196,150142.73067836434,37.17543699611117,53.68597444433442,1.7135930077143242,0.12089876723089285,0
1759.3227157384713,140460.60580603356,28.263488555210785,60.52526368215316,3.052277691453752,0.1098377375920453,0
1716.9106767615806,145929.63687073218,37.266377380212724,52.4404929330808,4.25606694207972,0.12241245439734938,1
1792.6216667398112,156863.184569567,29.60884670470741,63.60441676292773,4.107441307593126,0.09721509133763326,1
1710.373963078365,151058.94453115235,20.790511135210714,57.834768024638265,4.154327060433884,0.18702330104066947,1
1744.263177926655,155844.12980472486,34.4603379986586,50.60758459317993,3.832095135991647,0.07708989581375292,1
1775.2493639490228,169764.40584515486,27.05053841122196,73.32551467665128,2.016871316266753,0.16361071000040578,0
1793.287759708506,134357.58388288948,33.493444067585216,69.28932013532216,4.448336343360926,0.07245613928198967,1
1689.9851796472112,166172.12574968624,30.12605433770041,53.950932360718255,4.57377386150506,0.1177749825771379,1
1733.2749382079526,151043.55937523214,22.284408860285648,64.97788309417777,1.7766107864741962,0.15324769041221575,0
1726.2527344419523,141012.1595167687,30.821473826852845,65.3741200282038,1.5218225462055757,0.0850895716079327,0
1717.3335383713145,136696.8637426101,40.981115710763994,66.42301235011176,4.902419874356449,0.02511561837266916,1
1838.2727120140548,148108.79609222966,32.4649322925723,43.05744104004923,4.473295854601472,0.0820290057632712,1
1770.2490855480478,159216.50111924458,29.712411234972684,70.06606541032627,4.572944588839787,0.14972238880506572,1
1686.9558022832477,148724.50879622466,35.376717009784485,54.30301037074268,4.545505538497581,0.09616090766813185,1
1795.8930973527388,165111.5493024735,31.053342326015553,56.42172066558733,3.1667472961349135,0.13009284118788492,0
1856.1078098506316,135488.24309948442,31.04767115131397,86.37881752260199,3.585606946663199,0.05399735304092603,1
1801.6232630275574,149879.11052153946,24.541874139204488,63.01873380721012,3.1814514085345666,0.1266791047172954,0
1674.0315017022992,137476.06555586882,31.16924012894799,56.13677524552824,1.2048253967613163,0.07881120228718075,0
1725.7882963566874,153636.31882624968,35.177217082084724,37.94705627244094,3.9820123414110906,0.12210837018736176,1
1813.345557459331,158868.873900973,25.819689239499876,73.89764133946356,3.021328133343521,0.1412068196027906,0
1714.6165267190609,145792.38206318946,37.122479106234735,46.547903291913975,3.590836299160919,0.0852158667154916,1
1772.1909714073115,123957.86143372866,29.54146987927437,49.96561096500496,3.010559219902141,0.04103043803874595,0
1788.7317026714668,151989.48146796494,25.561152442307296,56.68647700912151,2.967245289289824,0.1198058670967419,0
1703.6534764210958,154367.3855173351,34.98816038460122,74.16411791700293,1.6871564379110673,0.10435791605217457,0
1747.02373219691,154042.94754961698,28.566028821308652,67.73239986665759,2.114854860564596,0.09781732407448615,0
1587.9366329965465,162357.82191822154,33.79757443743054,58.4216249015974,1.6354107677758232,0.12498292689620019,0
1698.7806179332856,139289.4632035095,28.541206838707314,63.08292063638821,1.7826651825013697,0.0991627791173897,0
